Día,Hora,Peaje,Periodo,"Término energía PVPC
FEU = TEU + TCU
€/MWh consumo","Peajes y cargos TEU
€/MWh consumo","Precio producción
TCU=CP x(1+PERD/100)
€/MWh consumo"
2024-12-13,11:00:00,2.0TD,1.0,257.7986143324,76.974,180.8246143324
2024-12-13,12:00:00,2.0TD,1.0,250.6983254781,76.974,173.7243254781
2024-12-13,13:00:00,2.0TD,1.0,246.2032110509,76.974,169.2292110509
2024-12-13,14:00:00,2.0TD,1.0,241.5971366238,76.974,164.6231366238
2024-12-13,15:00:00,2.0TD,2.0,191.6790086238,27.963,163.7160086238
2024-12-13,16:00:00,2.0TD,2.0,200.6823924682,27.963,172.7193924682
2024-12-13,17:00:00,2.0TD,2.0,211.6267697496,27.963,183.6637697496
2024-12-13,18:00:00,2.0TD,2.0,218.1900287397,27.963,190.2270287397
2024-12-13,19:00:00,2.0TD,1.0,288.2500262927,76.974,211.2760262927
2024-12-13,20:00:00,2.0TD,1.0,288.9988192828,76.974,212.0248192828
2024-12-13,21:00:00,2.0TD,1.0,289.4997865642,76.974,212.5257865642
2024-12-13,22:00:00,2.0TD,1.0,258.0740367,76.974,181.1000367
2024-12-13,23:00:00,2.0TD,2.0,202.8810211271,27.963,174.9180211271
2024-12-13,00:00:00,2.0TD,2.0,188.9361081172,27.963,160.9731081172
2024-12-14,01:00:00,2.0TD,3.0,187.0693165813,2.752,184.3173165813
2024-12-14,02:00:00,2.0TD,3.0,175.6190972886,2.752,172.8670972886
2024-12-14,03:00:00,2.0TD,3.0,176.7749223392,2.752,174.0229223392
2024-12-14,04:00:00,2.0TD,3.0,175.7687461271,2.752,173.0167461271
2024-12-14,05:00:00,2.0TD,3.0,172.9494082585,2.752,170.1974082585
2024-12-14,06:00:00,2.0TD,3.0,171.7047259958,2.752,168.9527259958
2024-12-14,07:00:00,2.0TD,3.0,172.9947685512,2.752,170.2427685512
2024-12-14,08:00:00,2.0TD,3.0,173.87255745,2.752,171.12055745
2024-12-14,09:00:00,2.0TD,3.0,183.3542210054,2.752,180.6022210054
2024-12-14,10:00:00,2.0TD,3.0,173.0490063789,2.752,170.2970063789
2024-12-14,11:00:00,2.0TD,3.0,159.3862601464,2.752,156.6342601464
2024-12-14,12:00:00,2.0TD,3.0,141.3015663584,2.752,138.5495663584
2024-12-14,13:00:00,2.0TD,3.0,139.9316523584,2.752,137.1796523584
2024-12-14,14:00:00,2.0TD,3.0,139.5521072271,2.752,136.8001072271
2024-12-14,15:00:00,2.0TD,3.0,134.7928488837,2.752,132.0408488837
2024-12-14,16:00:00,2.0TD,3.0,142.7049133283,2.752,139.9529133283
2024-12-14,17:00:00,2.0TD,3.0,153.8938901163,2.752,151.1418901163
2024-12-14,18:00:00,2.0TD,3.0,175.6010202982,2.752,172.8490202982
2024-12-14,19:00:00,2.0TD,3.0,193.3830398235,2.752,190.6310398235
2024-12-14,20:00:00,2.0TD,3.0,191.7154446115,2.752,188.9634446115
2024-12-14,21:00:00,2.0TD,3.0,192.7207506115,2.752,189.9687506115
2024-12-14,22:00:00,2.0TD,3.0,187.9942108741,2.752,185.2422108741
2024-12-14,23:00:00,2.0TD,3.0,184.1058215307,2.752,181.3538215307
2024-12-14,00:00:00,2.0TD,3.0,172.1247017127,2.752,169.3727017127
2024-12-15,01:00:00,2.0TD,3.0,177.009224607,2.752,174.257224607
2024-12-15,02:00:00,2.0TD,3.0,164.3800743995,2.752,161.6280743995
2024-12-15,03:00:00,2.0TD,3.0,163.5996725023,2.752,160.8476725023
2024-12-15,04:00:00,2.0TD,3.0,162.4955340537,2.752,159.7435340537
2024-12-15,05:00:00,2.0TD,3.0,157.9300346743,2.752,155.1780346743
2024-12-15,06:00:00,2.0TD,3.0,151.2127037434,2.752,148.4607037434
2024-12-15,07:00:00,2.0TD,3.0,149.1507015715,2.752,146.3987015715
2024-12-15,08:00:00,2.0TD,3.0,145.7666345379,2.752,143.0146345379
2024-12-15,09:00:00,2.0TD,3.0,167.1253170556,2.752,164.3733170556
2024-12-15,10:00:00,2.0TD,3.0,143.9272062295,2.752,141.1752062295
2024-12-15,11:00:00,2.0TD,3.0,116.1154534034,2.752,113.3634534034
2024-12-15,12:00:00,2.0TD,3.0,108.5334165417,2.752,105.7814165417
2024-12-15,13:00:00,2.0TD,3.0,115.0338126109,2.752,112.2818126109
2024-12-15,14:00:00,2.0TD,3.0,111.8662553698,2.752,109.1142553698
2024-12-15,15:00:00,2.0TD,3.0,106.9162086109,2.752,104.1642086109
2024-12-15,16:00:00,2.0TD,3.0,111.2893615753,2.752,108.5373615753
2024-12-15,17:00:00,2.0TD,3.0,133.7041280576,2.752,130.9521280576
2024-12-15,18:00:00,2.0TD,3.0,177.3797988501,2.752,174.6277988501
2024-12-15,19:00:00,2.0TD,3.0,179.5663814706,2.752,176.8143814706
2024-12-15,20:00:00,2.0TD,3.0,180.2335003323,2.752,177.4815003323
2024-12-15,21:00:00,2.0TD,3.0,186.0100816426,2.752,183.2580816426
2024-12-15,22:00:00,2.0TD,3.0,181.5275077117,2.752,178.7755077117
2024-12-15,23:00:00,2.0TD,3.0,177.3514953323,2.752,174.5994953323
2024-12-15,00:00:00,2.0TD,3.0,175.4598995042,2.752,172.7078995042
2024-12-16,01:00:00,2.0TD,3.0,153.7786179298,2.752,151.0266179298
2024-12-16,02:00:00,2.0TD,3.0,147.8258994238,2.752,145.0738994238
2024-12-16,03:00:00,2.0TD,3.0,147.4272856297,2.752,144.6752856297
2024-12-16,04:00:00,2.0TD,3.0,148.549787712,2.752,145.797787712
2024-12-16,05:00:00,2.0TD,3.0,148.8930366709,2.752,146.1410366709
2024-12-16,06:00:00,2.0TD,3.0,144.896467218,2.752,142.144467218
2024-12-16,07:00:00,2.0TD,3.0,157.6170961475,2.752,154.8650961475
2024-12-16,08:00:00,2.0TD,3.0,176.3061574476,2.752,173.5541574476
2024-12-16,09:00:00,2.0TD,2.0,210.906441077,27.963,182.943441077
2024-12-16,10:00:00,2.0TD,2.0,203.0467987888,27.963,175.0837987888
2024-12-16,11:00:00,2.0TD,1.0,221.7666964183,76.974,144.7926964183
2024-12-16,12:00:00,2.0TD,1.0,203.5219802948,76.974,126.5479802948
2024-12-16,13:00:00,2.0TD,1.0,201.4275562536,76.974,124.4535562536
2024-12-16,14:00:00,2.0TD,1.0,203.0340122948,76.974,126.0600122948
2024-12-16,15:00:00,2.0TD,2.0,153.3658762536,27.963,125.4028762536
2024-12-16,16:00:00,2.0TD,2.0,161.9841186653,27.963,134.0211186653
2024-12-16,17:00:00,2.0TD,2.0,184.8560577065,27.963,156.8930577065
2024-12-16,18:00:00,2.0TD,2.0,203.0668171182,27.963,175.1038171182
2024-12-16,19:00:00,2.0TD,1.0,283.2733094888,76.974,206.2993094888
2024-12-16,20:00:00,2.0TD,1.0,284.4485335711,76.974,207.4745335711
2024-12-16,21:00:00,2.0TD,1.0,286.3825646123,76.974,209.4085646123
2024-12-16,22:00:00,2.0TD,1.0,269.9666298181,76.974,192.9926298181
2024-12-16,23:00:00,2.0TD,2.0,199.3458579828,27.963,171.3828579828
2024-12-16,00:00:00,2.0TD,2.0,188.6162791887,27.963,160.6532791887
2024-12-17,01:00:00,2.0TD,3.0,164.3578591927,2.752,161.6058591927
2024-12-17,02:00:00,2.0TD,3.0,158.5576208859,2.752,155.8056208859
2024-12-17,03:00:00,2.0TD,3.0,151.354137502,2.752,148.602137502
2024-12-17,04:00:00,2.0TD,3.0,149.6701847331,2.752,146.9181847331
2024-12-17,05:00:00,2.0TD,3.0,146.8256658101,2.752,144.0736658101
2024-12-17,06:00:00,2.0TD,3.0,148.714596271,2.752,145.962596271
2024-12-17,07:00:00,2.0TD,3.0,154.5234054996,2.752,151.7714054996
2024-12-17,08:00:00,2.0TD,3.0,174.0137408822,2.752,171.2617408822
2024-12-17,09:00:00,2.0TD,2.0,213.4999870351,27.963,185.5369870351
2024-12-17,10:00:00,2.0TD,2.0,206.7867012649,27.963,178.8237012649
2024-12-17,11:00:00,2.0TD,1.0,233.9199786488,76.974,156.9459786488
2024-12-17,12:00:00,2.0TD,1.0,212.7694964177,76.974,135.7954964177
2024-12-17,13:00:00,2.0TD,1.0,208.0814733407,76.974,131.1074733407
2024-12-17,14:00:00,2.0TD,1.0,211.7482713407,76.974,134.7742713407
2024-12-17,15:00:00,2.0TD,2.0,166.4739584177,27.963,138.5109584177
2024-12-17,16:00:00,2.0TD,2.0,177.7959508798,27.963,149.8329508798
2024-12-17,17:00:00,2.0TD,2.0,189.1772573419,27.963,161.2142573419
2024-12-17,18:00:00,2.0TD,2.0,199.635217958,27.963,171.672217958
2024-12-17,19:00:00,2.0TD,1.0,258.3374287282,76.974,181.3634287282
2024-12-17,20:00:00,2.0TD,1.0,260.6248201133,76.974,183.6508201133
2024-12-17,21:00:00,2.0TD,1.0,262.6306773443,76.974,185.6566773443
2024-12-17,22:00:00,2.0TD,1.0,254.0804527294,76.974,177.1064527294
2024-12-17,23:00:00,2.0TD,2.0,188.6956539605,27.963,160.7326539605
2024-12-17,00:00:00,2.0TD,2.0,186.0386304226,27.963,158.0756304226
2024-12-18,01:00:00,2.0TD,3.0,159.0714263345,2.752,156.3194263345
2024-12-18,02:00:00,2.0TD,3.0,146.4375244978,2.752,143.6855244978
2024-12-18,03:00:00,2.0TD,3.0,139.8095028652,2.752,137.0575028652
2024-12-18,04:00:00,2.0TD,3.0,139.648312253,2.752,136.896312253
2024-12-18,05:00:00,2.0TD,3.0,140.5064468449,2.752,137.7544468449
2024-12-18,06:00:00,2.0TD,3.0,144.9975116815,2.752,142.2455116815
2024-12-18,07:00:00,2.0TD,3.0,162.2745767834,2.752,159.5225767834
2024-12-18,08:00:00,2.0TD,3.0,168.1876862731,2.752,165.4356862731
2024-12-18,09:00:00,2.0TD,2.0,212.3297461301,27.963,184.3667461301
2024-12-18,10:00:00,2.0TD,2.0,197.0884953546,27.963,169.1254953546
2024-12-18,11:00:00,2.0TD,1.0,232.1229099872,76.974,155.1489099872
2024-12-18,12:00:00,2.0TD,1.0,208.0969395994,76.974,131.1229395994
2024-12-18,13:00:00,2.0TD,1.0,198.3424688035,76.974,121.3684688035
2024-12-18,14:00:00,2.0TD,1.0,197.4514320075,76.974,120.4774320075
2024-12-18,15:00:00,2.0TD,2.0,147.8641920075,27.963,119.9011920075
2024-12-18,16:00:00,2.0TD,2.0,161.8207127831,27.963,133.8577127831
2024-12-18,17:00:00,2.0TD,2.0,186.3186639668,27.963,158.3556639668
2024-12-18,18:00:00,2.0TD,2.0,196.5342361301,27.963,168.5712361301
2024-12-18,19:00:00,2.0TD,1.0,251.1058940894,76.974,174.1318940894
2024-12-18,20:00:00,2.0TD,1.0,249.8137396812,76.974,172.8397396812
2024-12-18,21:00:00,2.0TD,1.0,250.0789368649,76.974,173.1049368649
2024-12-18,22:00:00,2.0TD,1.0,245.1769518445,76.974,168.2029518445
2024-12-18,23:00:00,2.0TD,2.0,187.6451308242,27.963,159.6821308242
2024-12-18,00:00:00,2.0TD,2.0,163.0351989875,27.963,135.0721989875
2024-12-19,01:00:00,2.0TD,3.0,124.8250104764,2.752,122.0730104764
2024-12-19,02:00:00,2.0TD,3.0,73.5482759798,2.752,70.7962759798
2024-12-19,03:00:00,2.0TD,3.0,54.7951463574,2.752,52.0431463574
2024-12-19,04:00:00,2.0TD,3.0,51.2128998585,2.752,48.4608998585
2024-12-19,05:00:00,2.0TD,3.0,50.1712174832,2.752,47.4192174832
2024-12-19,06:00:00,2.0TD,3.0,59.1518954809,2.752,56.3998954809
2024-12-19,07:00:00,2.0TD,3.0,107.5520934742,2.752,104.8000934742
2024-12-19,08:00:00,2.0TD,3.0,135.2317240921,2.752,132.4797240921
2024-12-19,09:00:00,2.0TD,2.0,187.4723575887,27.963,159.5093575887
2024-12-19,10:00:00,2.0TD,2.0,189.8298749617,27.963,161.8668749617
2024-12-19,11:00:00,2.0TD,1.0,209.7071335842,76.974,132.7331335842
2024-12-19,12:00:00,2.0TD,1.0,194.5407854583,76.974,117.5667854583
2024-12-19,13:00:00,2.0TD,1.0,190.207336083,76.974,113.233336083
2024-12-19,14:00:00,2.0TD,1.0,186.129100083,76.974,109.155100083
2024-12-19,15:00:00,2.0TD,2.0,125.1339693325,27.963,97.1709693325
2024-12-19,16:00:00,2.0TD,2.0,127.9226443347,27.963,99.9596443347
2024-12-19,17:00:00,2.0TD,2.0,160.6051169617,27.963,132.6421169617
2024-12-19,18:00:00,2.0TD,2.0,185.8790175887,27.963,157.9160175887
2024-12-19,19:00:00,2.0TD,1.0,240.6002009662,76.974,163.6262009662
2024-12-19,20:00:00,2.0TD,1.0,246.5817348427,76.974,169.6077348427
2024-12-19,21:00:00,2.0TD,1.0,249.0674535932,76.974,172.0934535932
2024-12-19,22:00:00,2.0TD,1.0,250.7854178449,76.974,173.8114178449
2024-12-19,23:00:00,2.0TD,2.0,198.1733945955,27.963,170.2103945955
2024-12-19,00:00:00,2.0TD,2.0,184.8870972225,27.963,156.9240972225
2024-12-20,01:00:00,2.0TD,3.0,163.1069568905,2.752,160.3549568905
2024-12-20,02:00:00,2.0TD,3.0,154.9928075237,2.752,152.2408075237
2024-12-20,03:00:00,2.0TD,3.0,137.3489242272,2.752,134.5969242272
2024-12-20,04:00:00,2.0TD,3.0,134.1179582976,2.752,131.3659582976
2024-12-20,05:00:00,2.0TD,3.0,134.375864368,2.752,131.623864368
2024-12-20,06:00:00,2.0TD,3.0,136.6173436644,2.752,133.8653436644
2024-12-20,07:00:00,2.0TD,3.0,156.3318239758,2.752,153.5798239758
2024-12-20,08:00:00,2.0TD,3.0,170.4442696391,2.752,167.6922696391
2024-12-20,09:00:00,2.0TD,2.0,206.6595327948,27.963,178.6965327948
2024-12-20,10:00:00,2.0TD,2.0,194.7425073023,27.963,166.7795073023
2024-12-20,11:00:00,2.0TD,1.0,228.0865547394,76.974,151.1125547394
2024-12-20,12:00:00,2.0TD,1.0,207.8656905987,76.974,130.8916905987
2024-12-20,13:00:00,2.0TD,1.0,195.9409155284,76.974,118.9669155284
2024-12-20,14:00:00,2.0TD,1.0,191.961346458,76.974,114.987346458
2024-12-20,15:00:00,2.0TD,2.0,148.230206458,27.963,120.267206458
2024-12-20,16:00:00,2.0TD,2.0,162.8698940912,27.963,134.9068940912
2024-12-20,17:00:00,2.0TD,2.0,178.8875633023,27.963,150.9245633023
2024-12-20,18:00:00,2.0TD,2.0,200.1054597948,27.963,172.1424597948
2024-12-20,19:00:00,2.0TD,1.0,259.2970087094,76.974,182.3230087094
2024-12-20,20:00:00,2.0TD,1.0,264.6488102019,76.974,187.6748102019
2024-12-20,21:00:00,2.0TD,1.0,265.002047413,76.974,188.028047413
2024-12-20,22:00:00,2.0TD,1.0,259.6010087648,76.974,182.6270087648
2024-12-20,23:00:00,2.0TD,2.0,200.7419258351,27.963,172.7789258351
2024-12-20,00:00:00,2.0TD,2.0,193.2755693276,27.963,165.3125693276
2024-12-21,01:00:00,2.0TD,3.0,174.0120915705,2.752,171.2600915705
2024-12-21,02:00:00,2.0TD,3.0,164.342543868,2.752,161.590543868
2024-12-21,03:00:00,2.0TD,3.0,153.2970506666,2.752,150.5450506666
2024-12-21,04:00:00,2.0TD,3.0,143.7009562654,2.752,140.9489562654
2024-12-21,05:00:00,2.0TD,3.0,143.2084963653,2.752,140.4564963653
2024-12-21,06:00:00,2.0TD,3.0,143.1408141656,2.752,140.3888141656
2024-12-21,07:00:00,2.0TD,3.0,144.9976970677,2.752,142.2456970677
2024-12-21,08:00:00,2.0TD,3.0,155.4251374706,2.752,152.6731374706
2024-12-21,09:00:00,2.0TD,3.0,160.3531963727,2.752,157.6011963727
2024-12-21,10:00:00,2.0TD,3.0,187.2773563764,2.752,184.5253563764
2024-12-21,11:00:00,2.0TD,3.0,120.0481576795,2.752,117.2961576795
2024-12-21,12:00:00,2.0TD,3.0,71.1874850806,2.752,68.4354850806
2024-12-21,13:00:00,2.0TD,3.0,62.5634150806,2.752,59.8114150806
2024-12-21,14:00:00,2.0TD,3.0,61.7575579808,2.752,59.0055579808
2024-12-21,15:00:00,2.0TD,3.0,61.1869414799,2.752,58.4349414799
2024-12-21,16:00:00,2.0TD,3.0,67.1050855779,2.752,64.3530855779
2024-12-21,17:00:00,2.0TD,3.0,140.7305201768,2.752,137.9785201768
2024-12-21,18:00:00,2.0TD,3.0,177.6594430751,2.752,174.9074430751
2024-12-21,19:00:00,2.0TD,3.0,174.7154384743,2.752,171.9634384743
2024-12-21,20:00:00,2.0TD,3.0,180.0320870732,2.752,177.2800870732
2024-12-21,21:00:00,2.0TD,3.0,180.2558960732,2.752,177.5038960732
2024-12-21,22:00:00,2.0TD,3.0,181.7148222729,2.752,178.9628222729
2024-12-21,23:00:00,2.0TD,3.0,177.6126127719,2.752,174.8606127719
2024-12-21,00:00:00,2.0TD,3.0,175.4835916703,2.752,172.7315916703
2024-12-22,01:00:00,2.0TD,3.0,160.8953673896,2.752,158.1433673896
2024-12-22,02:00:00,2.0TD,3.0,145.907139955,2.752,143.155139955
2024-12-22,03:00:00,2.0TD,3.0,137.4161083611,2.752,134.6641083611
2024-12-22,04:00:00,2.0TD,3.0,131.3723175641,2.752,128.6203175641
2024-12-22,05:00:00,2.0TD,3.0,127.0808932453,2.752,124.3288932453
2024-12-22,06:00:00,2.0TD,3.0,125.9767737235,2.752,123.2247737235
2024-12-22,07:00:00,2.0TD,3.0,124.7972948393,2.752,122.0452948393
2024-12-22,08:00:00,2.0TD,3.0,119.1011469114,2.752,116.3491469114
2024-12-22,09:00:00,2.0TD,3.0,117.2849331866,2.752,114.5329331866
2024-12-22,10:00:00,2.0TD,3.0,118.7823206934,2.752,116.0303206934
2024-12-22,11:00:00,2.0TD,3.0,56.8861342002,2.752,54.1341342002
2024-12-22,12:00:00,2.0TD,3.0,54.7651621565,2.752,52.0131621565
2024-12-22,13:00:00,2.0TD,3.0,55.7318586347,2.752,52.9798586347
2024-12-22,14:00:00,2.0TD,3.0,51.6592992723,2.752,48.9072992723
2024-12-22,15:00:00,2.0TD,3.0,45.9261066347,2.752,43.1741066347
2024-12-22,16:00:00,2.0TD,3.0,39.1619720844,2.752,36.4099720844
2024-12-22,17:00:00,2.0TD,3.0,62.5603708092,2.752,59.8083708092
2024-12-22,18:00:00,2.0TD,3.0,109.1546293746,2.752,106.4026293746
2024-12-22,19:00:00,2.0TD,3.0,126.0913550558,2.752,123.3393550558
2024-12-22,20:00:00,2.0TD,3.0,127.7447910994,2.752,124.9927910994
2024-12-22,21:00:00,2.0TD,3.0,133.24004394,2.752,130.48804394
2024-12-22,22:00:00,2.0TD,3.0,134.3046094182,2.752,131.5526094182
2024-12-22,23:00:00,2.0TD,3.0,119.8705880994,2.752,117.1185880994
2024-12-22,00:00:00,2.0TD,3.0,112.7335549836,2.752,109.9815549836
2024-12-23,01:00:00,2.0TD,3.0,69.1653859104,2.752,66.4133859104
2024-12-23,02:00:00,2.0TD,3.0,61.2764868117,2.752,58.5244868117
2024-12-23,03:00:00,2.0TD,3.0,62.9491101873,2.752,60.1971101873
2024-12-23,04:00:00,2.0TD,3.0,64.3840143375,2.752,61.6320143375
2024-12-23,05:00:00,2.0TD,3.0,63.0862192624,2.752,60.3342192624
2024-12-23,06:00:00,2.0TD,3.0,62.3297414362,2.752,59.5777414362
2024-12-23,07:00:00,2.0TD,3.0,76.0220994833,2.752,73.2700994833
2024-12-23,08:00:00,2.0TD,3.0,111.6155342064,2.752,108.8635342064
2024-12-23,09:00:00,2.0TD,2.0,144.5704895305,27.963,116.6074895305
2024-12-23,10:00:00,2.0TD,2.0,148.8070190047,27.963,120.8440190047
2024-12-23,11:00:00,2.0TD,1.0,140.1194083287,76.974,63.1454083287
2024-12-23,12:00:00,2.0TD,1.0,116.2602041034,76.974,39.2862041034
2024-12-23,13:00:00,2.0TD,1.0,114.1335200283,76.974,37.1595200283
2024-12-23,14:00:00,2.0TD,1.0,114.0573101034,76.974,37.0833101034
2024-12-23,15:00:00,2.0TD,2.0,64.5365200283,27.963,36.5735200283
2024-12-23,16:00:00,2.0TD,2.0,65.0282447794,27.963,37.0652447794
2024-12-23,17:00:00,2.0TD,2.0,98.2321058545,27.963,70.2691058545
2024-12-23,18:00:00,2.0TD,2.0,167.2935596056,27.963,139.3305596056
2024-12-23,19:00:00,2.0TD,1.0,242.5327622816,76.974,165.5587622816
2024-12-23,20:00:00,2.0TD,1.0,254.0295144318,76.974,177.0555144318
2024-12-23,21:00:00,2.0TD,1.0,246.4693905069,76.974,169.4953905069
2024-12-23,22:00:00,2.0TD,1.0,235.7236708824,76.974,158.7496708824
2024-12-23,23:00:00,2.0TD,2.0,183.8091271829,27.963,155.8461271829
2024-12-23,00:00:00,2.0TD,2.0,170.5153895584,27.963,142.5523895584
2024-12-24,01:00:00,2.0TD,3.0,134.7376825663,2.752,131.9856825663
2024-12-24,02:00:00,2.0TD,3.0,134.1686383617,2.752,131.4166383617
2024-12-24,03:00:00,2.0TD,3.0,131.0573616243,2.752,128.3053616243
2024-12-24,04:00:00,2.0TD,3.0,122.2598132227,2.752,119.5078132227
2024-12-24,05:00:00,2.0TD,3.0,115.9367207555,2.752,113.1847207555
2024-12-24,06:00:00,2.0TD,3.0,116.3976660258,2.752,113.6456660258
2024-12-24,07:00:00,2.0TD,3.0,120.2857567709,2.752,117.5337567709
2024-12-24,08:00:00,2.0TD,3.0,131.3255085817,2.752,128.5735085817
2024-12-24,09:00:00,2.0TD,2.0,173.2146917207,27.963,145.2516917207
2024-12-24,10:00:00,2.0TD,2.0,158.4534613925,27.963,130.4904613925
2024-12-24,11:00:00,2.0TD,1.0,163.7595451299,76.974,86.7855451299
2024-12-24,12:00:00,2.0TD,1.0,150.6536915314,76.974,73.6796915314
2024-12-24,13:00:00,2.0TD,1.0,145.7687289986,76.974,68.7947289986
2024-12-24,14:00:00,2.0TD,1.0,146.0784009986,76.974,69.1044009986
2024-12-24,15:00:00,2.0TD,2.0,95.1575155314,27.963,67.1945155314
2024-12-24,16:00:00,2.0TD,2.0,97.2850887283,27.963,69.3220887283
2024-12-24,17:00:00,2.0TD,2.0,140.8032299253,27.963,112.8402299253
2024-12-24,18:00:00,2.0TD,2.0,190.0037641878,27.963,162.0407641878
2024-12-24,19:00:00,2.0TD,1.0,232.013721516,76.974,155.039721516
2024-12-24,20:00:00,2.0TD,1.0,225.3540051801,76.974,148.3800051801
2024-12-24,21:00:00,2.0TD,1.0,222.1783057786,76.974,145.2043057786
2024-12-24,22:00:00,2.0TD,1.0,213.8080434427,76.974,136.8340434427
2024-12-24,23:00:00,2.0TD,2.0,169.8752700412,27.963,141.9122700412
2024-12-24,00:00:00,2.0TD,2.0,163.7774812381,27.963,135.8144812381
2024-12-25,01:00:00,2.0TD,3.0,146.9557428794,2.752,144.2037428794
2024-12-25,02:00:00,2.0TD,3.0,144.8146108744,2.752,142.0626108744
2024-12-25,03:00:00,2.0TD,3.0,146.972567169,2.752,144.220567169
2024-12-25,04:00:00,2.0TD,3.0,143.331854164,2.752,140.579854164
2024-12-25,05:00:00,2.0TD,3.0,139.8116976615,2.752,137.0596976615
2024-12-25,06:00:00,2.0TD,3.0,145.137023362,2.752,142.385023362
2024-12-25,07:00:00,2.0TD,3.0,147.0403068645,2.752,144.2883068645
2024-12-25,08:00:00,2.0TD,3.0,146.6308122705,2.752,143.8788122705
2024-12-25,09:00:00,2.0TD,3.0,149.1149309759,2.752,146.3629309759
2024-12-25,10:00:00,2.0TD,3.0,166.2646730874,2.752,163.5126730874
2024-12-25,11:00:00,2.0TD,3.0,137.3315808994,2.752,134.5795808994
2024-12-25,12:00:00,2.0TD,3.0,131.9101163053,2.752,129.1581163053
2024-12-25,13:00:00,2.0TD,3.0,125.8171957063,2.752,123.0651957063
2024-12-25,14:00:00,2.0TD,3.0,129.1009078078,2.752,126.3489078078
2024-12-25,15:00:00,2.0TD,3.0,127.7359410058,2.752,124.9839410058
2024-12-25,16:00:00,2.0TD,3.0,131.7376791989,2.752,128.9856791989
2024-12-25,17:00:00,2.0TD,3.0,163.2710134934,2.752,160.5190134934
2024-12-25,18:00:00,2.0TD,3.0,176.8799211889,2.752,174.1279211889
2024-12-25,19:00:00,2.0TD,3.0,180.5176477879,2.752,177.7656477879
2024-12-25,20:00:00,2.0TD,3.0,181.4601289859,2.752,178.7081289859
2024-12-25,21:00:00,2.0TD,3.0,187.1995835849,2.752,184.4475835849
2024-12-25,22:00:00,2.0TD,3.0,190.1056535849,2.752,187.3536535849
2024-12-25,23:00:00,2.0TD,3.0,184.5551467829,2.752,181.8031467829
2024-12-25,00:00:00,2.0TD,3.0,177.8578125799,2.752,175.1058125799
2024-12-26,01:00:00,2.0TD,3.0,184.9788013317,2.752,182.2268013317
2024-12-26,02:00:00,2.0TD,3.0,177.5903353067,2.752,174.8383353067
2024-12-26,03:00:00,2.0TD,3.0,178.856796038,2.752,176.104796038
2024-12-26,04:00:00,2.0TD,3.0,172.6683296963,2.752,169.9163296963
2024-12-26,05:00:00,2.0TD,3.0,172.5596662818,2.752,169.8076662818
2024-12-26,06:00:00,2.0TD,3.0,173.0599699651,2.752,170.3079699651
2024-12-26,07:00:00,2.0TD,3.0,181.373032015,2.752,178.621032015
2024-12-26,08:00:00,2.0TD,3.0,182.7569416503,2.752,180.0049416503
2024-12-26,09:00:00,2.0TD,2.0,212.2698066752,27.963,184.3068066752
2024-12-26,10:00:00,2.0TD,2.0,203.9015867731,27.963,175.9385867731
2024-12-26,11:00:00,2.0TD,1.0,237.9049720419,76.974,160.9309720419
2024-12-26,12:00:00,2.0TD,1.0,221.3265327981,76.974,144.3525327981
2024-12-26,13:00:00,2.0TD,1.0,212.7366323835,76.974,135.7626323835
2024-12-26,14:00:00,2.0TD,1.0,210.0696403835,76.974,133.0956403835
2024-12-26,15:00:00,2.0TD,2.0,165.2238555543,27.963,137.2608555543
2024-12-26,16:00:00,2.0TD,2.0,179.379330871,27.963,151.416330871
2024-12-26,17:00:00,2.0TD,2.0,184.5430727731,27.963,156.5800727731
2024-12-26,18:00:00,2.0TD,2.0,202.6127286752,27.963,174.6497286752
2024-12-26,19:00:00,2.0TD,1.0,268.7824914065,76.974,191.8084914065
2024-12-26,20:00:00,2.0TD,1.0,273.5875664795,76.974,196.6135664795
2024-12-26,21:00:00,2.0TD,1.0,276.9567233086,76.974,199.9827233086
2024-12-26,22:00:00,2.0TD,1.0,284.2866657962,76.974,207.3126657962
2024-12-26,23:00:00,2.0TD,2.0,211.7559726253,27.963,183.7929726253
2024-12-26,00:00:00,2.0TD,2.0,206.9440085274,27.963,178.9810085274
2024-12-27,01:00:00,2.0TD,3.0,181.7381885799,2.752,178.9861885799
2024-12-27,02:00:00,2.0TD,3.0,175.7800693712,2.752,173.0280693712
2024-12-27,03:00:00,2.0TD,3.0,176.3571242504,2.752,173.6051242504
2024-12-27,04:00:00,2.0TD,3.0,163.4987853383,2.752,160.7467853383
2024-12-27,05:00:00,2.0TD,3.0,161.4979504262,2.752,158.7459504262
2024-12-27,06:00:00,2.0TD,3.0,161.359187547,2.752,158.607187547
2024-12-27,07:00:00,2.0TD,3.0,171.306233437,2.752,168.554233437
2024-12-27,08:00:00,2.0TD,3.0,182.2661717665,2.752,179.5141717665
2024-12-27,09:00:00,2.0TD,2.0,208.5568167115,27.963,180.5938167115
2024-12-27,10:00:00,2.0TD,2.0,206.991008096,27.963,179.028008096
2024-12-27,11:00:00,2.0TD,1.0,238.4859433927,76.974,161.5119433927
2024-12-27,12:00:00,2.0TD,1.0,213.2649372169,76.974,136.2909372169
2024-12-27,13:00:00,2.0TD,1.0,210.5893601289,76.974,133.6153601289
2024-12-27,14:00:00,2.0TD,1.0,210.796579041,76.974,133.822579041
